longitude,latitude,time,sst,,,sst
106.9,19.9,7/08/2021 12:00,273.15,,,
106.9,19.9,8/08/2021 12:00,273.15,,,
106.9,19.9,9/08/2021 12:00,273.15,,,
106.9,19.9,10/08/2021 12:00,273.15,,,
106.9,19.9,11/08/2021 12:00,273.15,,,
106.9,19.9,12/08/2021 12:00,273.15,,,
106.9,19.9,13/08/2021 12:00,273.15,,,
106.9,19.9,14/08/2021 12:00,273.15,,,
106.9,19.9,15/08/2021 12:00,273.15,,,
106.9,19.9,16/08/2021 12:00,273.15,,,
106.9,19.9,17/08/2021 12:00,273.15,,,
106.9,19.9,18/08/2021 12:00,273.15,,,
106.9,19.9,19/08/2021 12:00,273.15,,,
106.9,19.9,20/08/2021 12:00,273.15,,,
106.9,19.9,21/08/2021 12:00,273.15,,,
106.9,19.9,22/08/2021 12:00,273.15,,,
106.9,19.9,23/08/2021 12:00,273.15,,,
106.9,19.9,24/08/2021 12:00,273.15,,,
106.9,19.9,25/08/2021 12:00,273.15,,,
106.9,19.9,26/08/2021 12:00,273.15,,,
106.9,19.9,27/08/2021 12:00,273.15,,,
106.9,19.9,28/08/2021 12:00,273.15,,,
106.9,19.9,29/08/2021 12:00,273.15,,,
106.9,19.9,30/08/2021 12:00,273.15,,,
106.9,19.9,31/08/2021 12:00,273.15,,,
106.9,19.9,1/09/2021 12:00,273.15,,,
106.9,19.9,2/09/2021 12:00,273.15,,,
106.9,19.9,3/09/2021 12:00,273.15,,,
106.9,19.9,4/09/2021 12:00,273.15,,,
106.9,19.9,5/09/2021 12:00,273.15,,,
106.9,19.9,6/09/2021 12:00,273.15,,,
106.9,19.9,7/09/2021 12:00,273.15,,,
106.9,19.9,8/09/2021 12:00,273.15,,,
106.9,19.9,9/09/2021 12:00,273.15,,,
106.9,19.9,10/09/2021 12:00,273.15,,,
106.9,19.9,11/09/2021 12:00,273.15,,,
106.9,19.9,12/09/2021 12:00,273.15,,,
106.9,19.9,13/09/2021 12:00,273.15,,,
106.9,19.9,14/09/2021 12:00,273.15,,,
106.9,19.9,15/09/2021 12:00,273.15,,,
106.9,19.9,16/09/2021 12:00,273.15,,,
106.9,19.9,17/09/2021 12:00,273.15,,,
106.9,19.9,18/09/2021 12:00,273.15,,,
106.9,19.9,19/09/2021 12:00,273.15,,,
106.9,19.9,20/09/2021 12:00,273.15,,,
106.9,19.9,21/09/2021 12:00,273.15,,,
106.9,19.9,22/09/2021 12:00,273.15,,,
106.9,19.9,23/09/2021 12:00,273.15,,,
106.9,19.9,24/09/2021 12:00,273.15,,,
106.9,19.9,25/09/2021 12:00,273.15,,,
106.9,19.9,26/09/2021 12:00,273.15,,,
106.9,19.9,27/09/2021 12:00,273.15,,,
106.9,19.9,28/09/2021 12:00,273.15,,,
106.9,19.9,29/09/2021 12:00,273.15,,,
106.9,19.9,30/09/2021 12:00,273.15,,,
106.9,19.9,1/10/2021 12:00,273.15,,,
106.9,19.9,2/10/2021 12:00,273.15,,,
106.9,19.9,3/10/2021 12:00,273.15,,,
106.9,19.9,4/10/2021 12:00,273.15,,,
106.9,19.9,5/10/2021 12:00,273.15,,,
106.9,19.9,6/10/2021 12:00,273.15,,,
106.9,19.9,7/10/2021 12:00,273.15,,,
106.9,19.9,8/10/2021 12:00,273.15,,,
106.9,19.9,9/10/2021 12:00,273.15,,,
106.9,19.9,10/10/2021 12:00,273.15,,,
106.9,19.9,11/10/2021 12:00,273.15,,,
106.9,19.9,12/10/2021 12:00,273.15,,,
106.9,19.9,13/10/2021 12:00,273.15,,,
106.9,19.9,14/10/2021 12:00,273.15,,,
106.9,19.9,15/10/2021 12:00,273.15,,,
106.9,19.9,16/10/2021 12:00,273.15,,,
106.9,19.9,17/10/2021 12:00,273.15,,,
106.9,19.9,18/10/2021 12:00,273.15,,,
106.9,19.9,19/10/2021 12:00,273.15,,,
106.9,19.9,20/10/2021 12:00,273.15,,,
106.9,19.9,21/10/2021 12:00,273.15,,,
106.9,19.9,22/10/2021 12:00,273.15,,,
106.9,19.9,23/10/2021 12:00,273.15,,,
106.9,19.9,24/10/2021 12:00,273.15,,,
106.9,19.9,25/10/2021 12:00,273.15,,,
106.9,19.9,26/10/2021 12:00,273.15,,,
106.9,19.9,27/10/2021 12:00,273.15,,,
106.9,19.9,28/10/2021 12:00,273.15,,,
106.9,19.9,29/10/2021 12:00,273.15,,,
106.9,19.9,30/10/2021 12:00,273.15,,,
106.9,19.9,31/10/2021 12:00,273.15,,,
106.9,19.9,1/11/2021 12:00,273.15,,,
106.9,19.9,2/11/2021 12:00,273.15,,,
106.9,19.9,3/11/2021 12:00,273.15,,,
106.9,19.9,4/11/2021 12:00,273.15,,,
106.9,19.9,5/11/2021 12:00,273.15,,,
106.9,19.9,6/11/2021 12:00,273.15,,,
106.9,19.9,7/11/2021 12:00,273.15,,,
106.9,19.9,8/11/2021 12:00,273.15,,,
106.9,19.9,9/11/2021 12:00,273.15,,,
106.9,19.9,10/11/2021 12:00,273.15,,,
106.9,19.9,11/11/2021 12:00,273.15,,,
106.9,19.9,12/11/2021 12:00,273.15,,,
106.9,19.9,13/11/2021 12:00,273.15,,,
106.9,19.9,14/11/2021 12:00,273.15,,,
106.9,19.9,15/11/2021 12:00,273.15,,,
106.9,19.9,16/11/2021 12:00,273.15,,,
106.9,19.9,17/11/2021 12:00,273.15,,,
106.9,19.9,18/11/2021 12:00,273.15,,,
106.9,19.9,19/11/2021 12:00,273.15,,,
106.9,19.9,20/11/2021 12:00,273.15,,,
106.9,19.9,21/11/2021 12:00,273.15,,,
106.9,19.9,22/11/2021 12:00,273.15,,,
106.9,19.9,23/11/2021 12:00,273.15,,,
106.9,19.9,24/11/2021 12:00,273.15,,,
106.9,19.9,25/11/2021 12:00,273.15,,,
106.9,19.9,26/11/2021 12:00,273.15,,,
106.9,19.9,27/11/2021 12:00,273.15,,,
106.9,19.9,28/11/2021 12:00,273.15,,,
106.9,19.9,29/11/2021 12:00,273.15,,,
106.9,19.9,30/11/2021 12:00,273.15,,,
106.9,19.9,1/12/2021 12:00,273.15,,,
106.9,19.9,2/12/2021 12:00,273.15,,,
106.9,19.9,3/12/2021 12:00,273.15,,,
106.9,19.9,4/12/2021 12:00,273.15,,,
106.9,19.9,5/12/2021 12:00,273.15,,,
106.9,19.9,6/12/2021 12:00,273.15,,,
106.9,19.9,7/12/2021 12:00,273.15,,,
106.9,19.9,8/12/2021 12:00,273.15,,,
106.9,19.9,9/12/2021 12:00,273.15,,,
106.9,19.9,10/12/2021 12:00,273.15,,,
106.9,19.9,11/12/2021 12:00,273.15,,,
106.9,19.9,12/12/2021 12:00,273.15,,,
106.9,19.9,13/12/2021 12:00,273.15,,,
106.9,19.9,14/12/2021 12:00,273.15,,,
106.9,19.9,15/12/2021 12:00,273.15,,,
106.9,19.9,16/12/2021 12:00,273.15,,,
106.9,19.9,17/12/2021 12:00,273.15,,,
106.9,19.9,18/12/2021 12:00,273.15,,,
106.9,19.9,19/12/2021 12:00,273.15,,,
106.9,19.9,20/12/2021 12:00,273.15,,,
106.9,19.9,21/12/2021 12:00,273.15,,,
106.9,19.9,22/12/2021 12:00,273.15,,,
106.9,19.9,23/12/2021 12:00,273.15,,,
106.9,19.9,24/12/2021 12:00,273.15,,,
106.9,19.9,25/12/2021 12:00,273.15,,,
106.9,19.9,26/12/2021 12:00,273.15,,,
106.9,19.9,27/12/2021 12:00,273.15,,,
106.9,19.9,28/12/2021 12:00,273.15,,,
106.9,19.9,29/12/2021 12:00,273.15,,,
106.9,19.9,30/12/2021 12:00,273.15,,,
106.9,19.9,31/12/2021 12:00,273.15,,,
106.9,19.9,1/01/2022 12:00,273.15,,,
106.9,19.9,2/01/2022 12:00,273.15,,,
106.9,19.9,3/01/2022 12:00,273.15,,,
106.9,19.9,4/01/2022 12:00,273.15,,,
106.9,19.9,5/01/2022 12:00,273.15,,,
106.9,19.9,6/01/2022 12:00,273.15,,,
106.9,19.9,7/01/2022 12:00,273.15,,,
106.9,19.9,8/01/2022 12:00,273.15,,,
106.9,19.9,9/01/2022 12:00,273.15,,,
106.9,19.9,10/01/2022 12:00,273.15,,,
106.9,19.9,11/01/2022 12:00,273.15,,,
106.9,19.9,12/01/2022 12:00,273.15,,,
106.9,19.9,13/01/2022 12:00,273.15,,,
106.9,19.9,14/01/2022 12:00,273.15,,,
106.9,19.9,15/01/2022 12:00,273.15,,,
106.9,19.9,16/01/2022 12:00,273.15,,,
106.9,19.9,17/01/2022 12:00,273.15,,,
106.9,19.9,18/01/2022 12:00,273.15,,,
106.9,19.9,19/01/2022 12:00,273.15,,,
106.9,19.9,20/01/2022 12:00,273.15,,,
106.9,19.9,21/01/2022 12:00,273.15,,,
106.9,19.9,22/01/2022 12:00,273.15,,,
106.9,19.9,23/01/2022 12:00,273.15,,,
106.9,19.9,24/01/2022 12:00,273.15,,,
106.9,19.9,25/01/2022 12:00,273.15,,,
106.9,19.9,26/01/2022 12:00,273.15,,,
106.9,19.9,27/01/2022 12:00,273.15,,,
106.9,19.9,28/01/2022 12:00,273.15,,,
106.9,19.9,29/01/2022 12:00,273.15,,,
106.9,19.9,30/01/2022 12:00,273.15,,,
106.9,19.9,31/01/2022 12:00,273.15,,,
106.9,19.9,1/02/2022 12:00,273.15,,,
106.9,19.9,2/02/2022 12:00,273.15,,,
106.9,19.9,3/02/2022 12:00,273.15,,,
106.9,19.9,4/02/2022 12:00,273.15,,,
106.9,19.9,5/02/2022 12:00,273.15,,,
106.9,19.9,6/02/2022 12:00,273.15,,,
106.9,19.9,7/02/2022 12:00,273.15,,,
106.9,19.9,8/02/2022 12:00,273.15,,,
106.9,19.9,9/02/2022 12:00,273.15,,,
106.9,19.9,10/02/2022 12:00,273.15,,,
106.9,19.9,11/02/2022 12:00,273.15,,,
106.9,19.9,12/02/2022 12:00,273.15,,,
106.9,19.9,13/02/2022 12:00,273.15,,,
106.9,19.9,14/02/2022 12:00,273.15,,,
106.9,19.9,15/02/2022 12:00,273.15,,,
106.9,19.9,16/02/2022 12:00,273.15,,,
106.9,19.9,17/02/2022 12:00,273.15,,,
106.9,19.9,18/02/2022 12:00,273.15,,,
106.9,19.9,19/02/2022 12:00,273.15,,,
106.9,19.9,20/02/2022 12:00,273.15,,,
106.9,19.9,21/02/2022 12:00,273.15,,,
106.9,19.9,22/02/2022 12:00,273.15,,,
106.9,19.9,23/02/2022 12:00,273.15,,,
106.9,19.9,24/02/2022 12:00,273.15,,,
106.9,19.9,25/02/2022 12:00,273.15,,,
106.9,19.9,26/02/2022 12:00,273.15,,,
106.9,19.9,27/02/2022 12:00,273.15,,,
106.9,19.9,28/02/2022 12:00,273.15,,,
106.9,19.9,1/03/2022 12:00,273.15,,,
106.9,19.9,2/03/2022 12:00,273.15,,,
106.9,19.9,3/03/2022 12:00,273.15,,,
106.9,19.9,4/03/2022 12:00,273.15,,,
106.9,19.9,5/03/2022 12:00,273.15,,,
106.9,19.9,6/03/2022 12:00,273.15,,,
106.9,19.9,7/03/2022 12:00,273.15,,,
106.9,19.9,8/03/2022 12:00,273.15,,,
106.9,19.9,9/03/2022 12:00,273.15,,,
106.9,19.9,10/03/2022 12:00,273.15,,,
106.9,19.9,11/03/2022 12:00,273.15,,,
106.9,19.9,12/03/2022 12:00,273.15,,,
106.9,19.9,13/03/2022 12:00,273.15,,,
106.9,19.9,14/03/2022 12:00,273.15,,,
106.9,19.9,15/03/2022 12:00,273.15,,,
106.9,19.9,16/03/2022 12:00,273.15,,,
106.9,19.9,17/03/2022 12:00,273.15,,,
106.9,19.9,18/03/2022 12:00,273.15,,,
106.9,19.9,19/03/2022 12:00,273.15,,,
106.9,19.9,20/03/2022 12:00,273.15,,,
106.9,19.9,21/03/2022 12:00,273.15,,,
106.9,19.9,22/03/2022 12:00,273.15,,,
106.9,19.9,23/03/2022 12:00,273.15,,,
106.9,19.9,24/03/2022 12:00,273.15,,,
106.9,19.9,25/03/2022 12:00,273.15,,,
106.9,19.9,26/03/2022 12:00,273.15,,,
106.9,19.9,27/03/2022 12:00,273.15,,,
106.9,19.9,28/03/2022 12:00,273.15,,,
106.9,19.9,29/03/2022 12:00,273.15,,,
106.9,19.9,30/03/2022 12:00,273.15,,,
106.9,19.9,31/03/2022 12:00,273.15,,,
106.9,19.9,1/04/2022 12:00,273.15,,,
106.9,19.9,2/04/2022 12:00,273.15,,,
106.9,19.9,3/04/2022 12:00,273.15,,,
106.9,19.9,4/04/2022 12:00,273.15,,,
106.9,19.9,5/04/2022 12:00,273.15,,,
106.9,19.9,6/04/2022 12:00,273.15,,,
106.9,19.9,7/04/2022 12:00,273.15,,,
106.9,19.9,8/04/2022 12:00,273.15,,,
106.9,19.9,9/04/2022 12:00,273.15,,,
106.9,19.9,10/04/2022 12:00,273.15,,,
106.9,19.9,11/04/2022 12:00,273.15,,,
106.9,19.9,12/04/2022 12:00,273.15,,,
106.9,19.9,13/04/2022 12:00,273.15,,,
106.9,19.9,14/04/2022 12:00,273.15,,,
106.9,19.9,15/04/2022 12:00,273.15,,,
106.9,19.9,16/04/2022 12:00,273.15,,,
106.9,19.9,17/04/2022 12:00,273.15,,,
106.9,19.9,18/04/2022 12:00,273.15,,,
106.9,19.9,19/04/2022 12:00,273.15,,,
106.9,19.9,20/04/2022 12:00,273.15,,,
106.9,19.9,21/04/2022 12:00,273.15,,,
106.9,19.9,22/04/2022 12:00,273.15,,,
106.9,19.9,23/04/2022 12:00,273.15,,,
106.9,19.9,24/04/2022 12:00,273.15,,,
106.9,19.9,25/04/2022 12:00,273.15,,,
106.9,19.9,26/04/2022 12:00,273.15,,,
106.9,19.9,27/04/2022 12:00,273.15,,,
106.9,19.9,28/04/2022 12:00,273.15,,,
106.9,19.9,29/04/2022 12:00,273.15,,,
106.9,19.9,30/04/2022 12:00,273.15,,,
106.9,19.9,1/05/2022 12:00,273.15,,,
106.9,19.9,2/05/2022 12:00,273.15,,,
106.9,19.9,3/05/2022 12:00,273.15,,,
106.9,19.9,4/05/2022 12:00,273.15,,,
106.9,19.9,5/05/2022 12:00,273.15,,,
106.9,19.9,6/05/2022 12:00,273.15,,,
106.9,19.9,7/05/2022 12:00,273.15,,,
106.9,19.9,8/05/2022 12:00,273.15,,,
106.9,19.9,9/05/2022 12:00,273.15,,,
106.9,19.9,10/05/2022 12:00,273.15,,,
106.9,19.9,11/05/2022 12:00,273.15,,,
106.9,19.9,12/05/2022 12:00,273.15,,,
106.9,19.9,13/05/2022 12:00,273.15,,,
106.9,19.9,14/05/2022 12:00,273.15,,,
106.9,19.9,15/05/2022 12:00,273.15,,,
106.9,19.9,16/05/2022 12:00,273.15,,,
106.9,19.9,17/05/2022 12:00,273.15,,,
106.9,19.9,18/05/2022 12:00,273.15,,,
106.9,19.9,19/05/2022 12:00,273.15,,,
106.9,19.9,20/05/2022 12:00,273.15,,,
106.9,19.9,21/05/2022 12:00,273.15,,,
106.9,19.9,22/05/2022 12:00,273.15,,,
106.9,19.9,23/05/2022 12:00,273.15,,,
106.9,19.9,24/05/2022 12:00,273.15,,,
106.9,19.9,25/05/2022 12:00,273.15,,,
106.9,19.9,26/05/2022 12:00,273.15,,,
106.9,19.9,27/05/2022 12:00,273.15,,,
106.9,19.9,28/05/2022 12:00,273.15,,,
106.9,19.9,29/05/2022 12:00,273.15,,,
106.9,19.9,30/05/2022 12:00,273.15,,,
106.9,19.9,31/05/2022 12:00,273.15,,,
106.9,19.9,1/06/2022 12:00,273.15,,,
106.9,19.9,2/06/2022 12:00,273.15,,,
106.9,19.9,3/06/2022 12:00,273.15,,,
106.9,19.9,4/06/2022 12:00,273.15,,,
106.9,19.9,5/06/2022 12:00,273.15,,,
106.9,19.9,6/06/2022 12:00,273.15,,,
106.9,19.9,7/06/2022 12:00,273.15,,,
106.9,19.9,8/06/2022 12:00,273.15,,,
106.9,19.9,9/06/2022 12:00,273.15,,,
106.9,19.9,10/06/2022 12:00,273.15,,,
106.9,19.9,11/06/2022 12:00,273.15,,,
106.9,19.9,12/06/2022 12:00,273.15,,,
106.9,19.9,13/06/2022 12:00,273.15,,,
106.9,19.9,14/06/2022 12:00,273.15,,,
106.9,19.9,15/06/2022 12:00,273.15,,,
106.9,19.9,16/06/2022 12:00,273.15,,,
106.9,19.9,17/06/2022 12:00,273.15,,,
106.9,19.9,18/06/2022 12:00,273.15,,,
106.9,19.9,19/06/2022 12:00,273.15,,,
106.9,19.9,20/06/2022 12:00,273.15,,,
106.9,19.9,21/06/2022 12:00,273.15,,,
106.9,19.9,22/06/2022 12:00,273.15,,,
106.9,19.9,23/06/2022 12:00,273.15,,,
106.9,19.9,24/06/2022 12:00,273.15,,,
106.9,19.9,25/06/2022 12:00,273.15,,,
106.9,19.9,26/06/2022 12:00,273.15,,,
106.9,19.9,27/06/2022 12:00,273.15,,,
106.9,19.9,28/06/2022 12:00,273.15,,,
106.9,19.9,29/06/2022 12:00,273.15,,,
106.9,19.9,30/06/2022 12:00,273.15,,,
106.9,19.9,1/07/2022 12:00,273.15,,,
106.9,19.9,2/07/2022 12:00,273.15,,,
106.9,19.9,3/07/2022 12:00,273.15,,,
106.9,19.9,4/07/2022 12:00,273.15,,,
106.9,19.9,5/07/2022 12:00,273.15,,,
106.9,19.9,6/07/2022 12:00,273.15,,,
106.9,19.9,7/07/2022 12:00,273.15,,,
106.9,19.9,8/07/2022 12:00,273.15,,,
106.9,19.9,9/07/2022 12:00,273.15,,,
106.9,19.9,10/07/2022 12:00,273.15,,,
106.9,19.9,11/07/2022 12:00,273.15,,,
106.9,19.9,12/07/2022 12:00,273.15,,,
106.9,19.9,13/07/2022 12:00,273.15,,,
106.9,19.9,14/07/2022 12:00,273.15,,,
106.9,19.9,15/07/2022 12:00,273.15,,,
106.9,19.9,16/07/2022 12:00,273.15,,,
106.9,19.9,17/07/2022 12:00,273.15,,,
106.9,19.9,18/07/2022 12:00,273.15,,,
106.9,19.9,19/07/2022 12:00,273.15,,,
106.9,19.9,20/07/2022 12:00,273.15,,,
106.9,19.9,21/07/2022 12:00,273.15,,,
106.9,19.9,22/07/2022 12:00,273.15,,,
106.9,19.9,23/07/2022 12:00,273.15,,,
106.9,19.9,24/07/2022 12:00,273.15,,,
106.9,19.9,25/07/2022 12:00,273.15,,,
106.9,19.9,26/07/2022 12:00,273.15,,,
106.9,19.9,27/07/2022 12:00,273.15,,,
106.9,19.9,28/07/2022 12:00,273.15,,,
106.9,19.9,29/07/2022 12:00,273.15,,,
106.9,19.9,30/07/2022 12:00,273.15,,,
106.9,19.9,31/07/2022 12:00,273.15,,,
106.9,19.9,1/08/2022 12:00,273.15,,,
106.9,19.9,2/08/2022 12:00,273.15,,,
106.9,19.9,3/08/2022 12:00,273.15,,,
106.9,19.9,4/08/2022 12:00,273.15,,,
106.9,19.9,5/08/2022 12:00,273.15,,,
106.9,19.9,6/08/2022 12:00,273.15,,,
106.9,19.9,7/08/2022 12:00,273.15,,,
106.9,19.9,8/08/2022 12:00,273.15,,,
106.9,19.9,9/08/2022 12:00,273.15,,,
106.9,19.9,10/08/2022 12:00,273.15,,,
106.9,19.9,11/08/2022 12:00,273.15,,,
106.9,19.9,12/08/2022 12:00,273.15,,,
106.9,19.9,13/08/2022 12:00,273.15,,,
106.9,19.9,14/08/2022 12:00,273.15,,,
106.9,19.9,15/08/2022 12:00,273.15,,,
106.9,19.9,16/08/2022 12:00,273.15,,,
106.9,19.9,17/08/2022 12:00,273.15,,,
106.9,19.9,18/08/2022 12:00,273.15,,,
106.9,19.9,19/08/2022 12:00,273.15,,,
106.9,19.9,20/08/2022 12:00,273.15,,,
106.9,19.9,21/08/2022 12:00,273.15,,,
106.9,19.9,22/08/2022 12:00,273.15,,,
106.9,19.9,23/08/2022 12:00,273.15,,,
106.9,19.9,24/08/2022 12:00,273.15,,,
106.9,19.9,25/08/2022 12:00,273.15,,,
106.9,19.9,26/08/2022 12:00,273.15,,,
106.9,19.9,27/08/2022 12:00,273.15,,,
106.9,19.9,28/08/2022 12:00,273.15,,,
106.9,19.9,29/08/2022 12:00,273.15,,,
106.9,19.9,30/08/2022 12:00,273.15,,,
106.9,19.9,31/08/2022 12:00,273.15,,,
106.9,19.9,1/09/2022 12:00,273.15,,,
106.9,19.9,2/09/2022 12:00,273.15,,,
106.9,19.9,3/09/2022 12:00,273.15,,,
106.9,19.9,4/09/2022 12:00,273.15,,,
106.9,19.9,5/09/2022 12:00,273.15,,,
106.9,19.9,6/09/2022 12:00,273.15,,,
106.9,19.9,7/09/2022 12:00,273.15,,,
106.9,19.9,8/09/2022 12:00,273.15,,,
106.9,19.9,9/09/2022 12:00,273.15,,,
106.9,19.9,10/09/2022 12:00,273.15,,,
106.9,19.9,11/09/2022 12:00,273.15,,,
106.9,19.9,12/09/2022 12:00,273.15,,,
106.9,19.9,13/09/2022 12:00,273.15,,,
106.9,19.9,14/09/2022 12:00,273.15,,,
106.9,19.9,15/09/2022 12:00,273.15,,,
106.9,19.9,16/09/2022 12:00,273.15,,,
106.9,19.9,17/09/2022 12:00,273.15,,,
106.9,19.9,18/09/2022 12:00,273.15,,,
106.9,19.9,19/09/2022 12:00,273.15,,,
106.9,19.9,20/09/2022 12:00,273.15,,,
106.9,19.9,21/09/2022 12:00,273.15,,,
106.9,19.9,22/09/2022 12:00,273.15,,,
106.9,19.9,23/09/2022 12:00,273.15,,,
106.9,19.9,24/09/2022 12:00,273.15,,,
106.9,19.9,25/09/2022 12:00,273.15,,,
106.9,19.9,26/09/2022 12:00,273.15,,,
106.9,19.9,27/09/2022 12:00,273.15,,,
106.9,19.9,28/09/2022 12:00,273.15,,,
106.9,19.9,29/09/2022 12:00,273.15,,,
106.9,19.9,30/09/2022 12:00,273.15,,,
106.9,19.9,1/10/2022 12:00,273.15,,,
106.9,19.9,2/10/2022 12:00,273.15,,,
106.9,19.9,3/10/2022 12:00,273.15,,,
106.9,19.9,4/10/2022 12:00,273.15,,,
106.9,19.9,5/10/2022 12:00,273.15,,,
106.9,19.9,6/10/2022 12:00,273.15,,,
106.9,19.9,7/10/2022 12:00,273.15,,,
106.9,19.9,8/10/2022 12:00,273.15,,,
106.9,19.9,9/10/2022 12:00,273.15,,,
106.9,19.9,10/10/2022 12:00,273.15,,,
106.9,19.9,11/10/2022 12:00,273.15,,,
106.9,19.9,12/10/2022 12:00,273.15,,,
106.9,19.9,13/10/2022 12:00,273.15,,,
106.9,19.9,14/10/2022 12:00,273.15,,,
106.9,19.9,15/10/2022 12:00,273.15,,,
106.9,19.9,16/10/2022 12:00,273.15,,,
106.9,19.9,17/10/2022 12:00,273.15,,,
106.9,19.9,18/10/2022 12:00,273.15,,,
106.9,19.9,19/10/2022 12:00,273.15,,,
106.9,19.9,20/10/2022 12:00,273.15,,,
106.9,19.9,21/10/2022 12:00,273.15,,,
106.9,19.9,22/10/2022 12:00,273.15,,,
106.9,19.9,23/10/2022 12:00,273.15,,,
106.9,19.9,24/10/2022 12:00,273.15,,,
106.9,19.9,25/10/2022 12:00,273.15,,,
106.9,19.9,26/10/2022 12:00,273.15,,,
106.9,19.9,27/10/2022 12:00,273.15,,,
106.9,19.9,28/10/2022 12:00,273.15,,,
106.9,19.9,29/10/2022 12:00,273.15,,,
106.9,19.9,30/10/2022 12:00,273.15,,,
106.9,19.9,31/10/2022 12:00,273.15,,,
106.9,19.9,1/11/2022 12:00,273.15,,,
106.9,19.9,2/11/2022 12:00,273.15,,,
106.9,19.9,3/11/2022 12:00,273.15,,,
106.9,19.9,4/11/2022 12:00,273.15,,,
106.9,19.9,5/11/2022 12:00,273.15,,,
106.9,19.9,6/11/2022 12:00,273.15,,,
106.9,19.9,7/11/2022 12:00,273.15,,,
106.9,19.9,8/11/2022 12:00,273.15,,,
106.9,19.9,9/11/2022 12:00,273.15,,,
106.9,19.9,10/11/2022 12:00,273.15,,,
106.9,19.9,11/11/2022 12:00,273.15,,,
106.9,19.9,12/11/2022 12:00,273.15,,,
106.9,19.9,13/11/2022 12:00,273.15,,,
106.9,19.9,14/11/2022 12:00,273.15,,,
106.9,19.9,15/11/2022 12:00,273.15,,,
106.9,19.9,16/11/2022 12:00,273.15,,,
106.9,19.9,17/11/2022 12:00,273.15,,,
106.9,19.9,18/11/2022 12:00,273.15,,,
106.9,19.9,19/11/2022 12:00,273.15,,,
106.9,19.9,20/11/2022 12:00,273.15,,,
106.9,19.9,21/11/2022 12:00,273.15,,,
106.9,19.9,22/11/2022 12:00,273.15,,,
106.9,19.9,23/11/2022 12:00,273.15,,,
106.9,19.9,24/11/2022 12:00,273.15,,,
106.9,19.9,25/11/2022 12:00,273.15,,,
106.9,19.9,26/11/2022 12:00,273.15,,,
106.9,19.9,27/11/2022 12:00,273.15,,,
106.9,19.9,28/11/2022 12:00,273.15,,,
106.9,19.9,29/11/2022 12:00,273.15,,,
106.9,19.9,30/11/2022 12:00,273.15,,,
106.9,19.9,1/12/2022 12:00,273.15,,,
106.9,19.9,2/12/2022 12:00,273.15,,,
106.9,19.9,3/12/2022 12:00,273.15,,,
106.9,19.9,4/12/2022 12:00,273.15,,,
106.9,19.9,5/12/2022 12:00,273.15,,,
106.9,19.9,6/12/2022 12:00,273.15,,,
106.9,19.9,7/12/2022 12:00,273.15,,,
106.9,19.9,8/12/2022 12:00,273.15,,,
106.9,19.9,9/12/2022 12:00,273.15,,,
106.9,19.9,10/12/2022 12:00,273.15,,,
106.9,19.9,11/12/2022 12:00,273.15,,,
106.9,19.9,12/12/2022 12:00,273.15,,,
106.9,19.9,13/12/2022 12:00,273.15,,,
106.9,19.9,14/12/2022 12:00,273.15,,,
106.9,19.9,15/12/2022 12:00,273.15,,,
106.9,19.9,16/12/2022 12:00,273.15,,,
106.9,19.9,17/12/2022 12:00,273.15,,,
106.9,19.9,18/12/2022 12:00,273.15,,,
106.9,19.9,19/12/2022 12:00,273.15,,,
106.9,19.9,20/12/2022 12:00,273.15,,,
106.9,19.9,21/12/2022 12:00,273.15,,,
106.9,19.9,22/12/2022 12:00,273.15,,,
106.9,19.9,23/12/2022 12:00,273.15,,,
106.9,19.9,24/12/2022 12:00,273.15,,,
106.9,19.9,25/12/2022 12:00,273.15,,,
106.9,19.9,26/12/2022 12:00,273.15,,,
106.9,19.9,27/12/2022 12:00,273.15,,,
106.9,19.9,28/12/2022 12:00,273.15,,,
106.9,19.9,29/12/2022 12:00,273.15,,,
106.9,19.9,30/12/2022 12:00,273.15,,,
106.9,19.9,31/12/2022 12:00,273.15,,,
106.9,19.9,1/01/2023 12:00,273.15,,,
106.9,19.9,2/01/2023 12:00,273.15,,,
106.9,19.9,3/01/2023 12:00,273.15,,,
106.9,19.9,4/01/2023 12:00,273.15,,,
106.9,19.9,5/01/2023 12:00,273.15,,,
106.9,19.9,6/01/2023 12:00,273.15,,,
106.9,19.9,7/01/2023 12:00,273.15,,,
106.9,19.9,8/01/2023 12:00,273.15,,,
106.9,19.9,9/01/2023 12:00,273.15,,,
106.9,19.9,10/01/2023 12:00,273.15,,,
106.9,19.9,11/01/2023 12:00,273.15,,,
106.9,19.9,12/01/2023 12:00,273.15,,,
106.9,19.9,13/01/2023 12:00,273.15,,,
106.9,19.9,14/01/2023 12:00,273.15,,,
106.9,19.9,15/01/2023 12:00,273.15,,,
106.9,19.9,16/01/2023 12:00,273.15,,,
106.9,19.9,17/01/2023 12:00,273.15,,,
106.9,19.9,18/01/2023 12:00,273.15,,,
106.9,19.9,19/01/2023 12:00,273.15,,,
106.9,19.9,20/01/2023 12:00,273.15,,,
106.9,19.9,21/01/2023 12:00,273.15,,,
106.9,19.9,22/01/2023 12:00,273.15,,,
106.9,19.9,23/01/2023 12:00,273.15,,,
106.9,19.9,24/01/2023 12:00,273.15,,,
106.9,19.9,25/01/2023 12:00,273.15,,,
