depth,latitude,longitude,time,thetao
0.494025,20,107,11/08/2006,30.096226
0.494025,20,107,12/08/2006,29.996613
0.494025,20,107,13/08/2006,29.773949
0.494025,20,107,14/08/2006,29.606953
0.494025,20,107,15/08/2006,29.415783
0.494025,20,107,16/08/2006,29.261238
0.494025,20,107,17/08/2006,29.18653
0.494025,20,107,18/08/2006,29.248787
0.494025,20,107,19/08/2006,29.21363
0.494025,20,107,20/08/2006,29.115482
0.494025,20,107,21/08/2006,29.033447
0.494025,20,107,22/08/2006,28.881832
0.494025,20,107,23/08/2006,28.829096
0.494025,20,107,24/08/2006,29.056154
0.494025,20,107,25/08/2006,29.077394
0.494025,20,107,26/08/2006,28.948484
0.494025,20,107,27/08/2006,28.990234
0.494025,20,107,28/08/2006,29.07007
0.494025,20,107,29/08/2006,29.004883
0.494025,20,107,30/08/2006,28.898678
0.494025,20,107,31/08/2006,28.986572
0.494025,20,107,1/09/2006,29.132328
0.494025,20,107,2/09/2006,29.33302
0.494025,20,107,3/09/2006,29.580585
0.494025,20,107,4/09/2006,29.742455
0.494025,20,107,5/09/2006,29.907253
0.494025,20,107,6/09/2006,30.15775
0.494025,20,107,7/09/2006,29.992218
0.494025,20,107,8/09/2006,29.931425
0.494025,20,107,9/09/2006,29.621601
0.494025,20,107,10/09/2006,28.711906
0.494025,20,107,11/09/2006,28.279762
0.494025,20,107,12/09/2006,28.03659
0.494025,20,107,13/09/2006,27.903286
0.494025,20,107,14/09/2006,27.905483
0.494025,20,107,15/09/2006,27.923796
0.494025,20,107,16/09/2006,27.980194
0.494025,20,107,17/09/2006,28.037323
0.494025,20,107,18/09/2006,28.038788
0.494025,20,107,19/09/2006,28.017548
0.494025,20,107,20/09/2006,28.008026
0.494025,20,107,21/09/2006,28.022675
0.494025,20,107,22/09/2006,27.99997
0.494025,20,107,23/09/2006,27.950895
0.494025,20,107,24/09/2006,27.88937
0.494025,20,107,25/09/2006,27.860073
0.494025,20,107,26/09/2006,27.919401
0.494025,20,107,27/09/2006,27.914272
0.494025,20,107,28/09/2006,27.924528
0.494025,20,107,29/09/2006,27.963348
0.494025,20,107,30/09/2006,27.850552
0.494025,20,107,1/10/2006,27.7546
0.494025,20,107,2/10/2006,27.665243
0.494025,20,107,3/10/2006,27.682821
0.494025,20,107,4/10/2006,28.021942
0.494025,20,107,5/10/2006,28.07541
0.494025,20,107,6/10/2006,27.95822
0.494025,20,107,7/10/2006,27.93405
0.494025,20,107,8/10/2006,27.950163
0.494025,20,107,9/10/2006,27.965546
0.494025,20,107,10/10/2006,27.957487
0.494025,20,107,11/10/2006,28.021942
0.494025,20,107,12/10/2006,28.193335
0.494025,20,107,13/10/2006,28.257057
0.494025,20,107,14/10/2006,28.605701
0.494025,20,107,15/10/2006,28.465805
0.494025,20,107,16/10/2006,28.49144
0.494025,20,107,17/10/2006,28.586658
0.494025,20,107,18/10/2006,28.689932
0.494025,20,107,19/10/2006,28.618885
0.494025,20,107,20/10/2006,28.615955
0.494025,20,107,21/10/2006,28.624744
0.494025,20,107,22/10/2006,28.658436
0.494025,20,107,23/10/2006,28.622547
0.494025,20,107,24/10/2006,28.624744
0.494025,20,107,25/10/2006,28.570543
0.494025,20,107,26/10/2006,28.498032
0.494025,20,107,27/10/2006,28.391094
0.494025,20,107,28/10/2006,28.291483
0.494025,20,107,29/10/2006,28.208715
0.494025,20,107,30/10/2006,28.14426
0.494025,20,107,31/10/2006,28.074678
0.494025,20,107,1/11/2006,27.871792
0.494025,20,107,2/11/2006,27.593464
0.494025,20,107,3/11/2006,27.37666
0.494025,20,107,4/11/2006,27.25727
0.494025,20,107,5/11/2006,27.230171
0.494025,20,107,6/11/2006,27.082949
0.494025,20,107,7/11/2006,26.899837
0.494025,20,107,8/11/2006,26.805353
0.494025,20,107,9/11/2006,26.845638
0.494025,20,107,10/11/2006,26.946714
0.494025,20,107,11/11/2006,26.842709
0.494025,20,107,12/11/2006,26.794367
0.494025,20,107,13/11/2006,26.789238
0.494025,20,107,14/11/2006,26.742363
0.494025,20,107,15/11/2006,26.716728
0.494025,20,107,16/11/2006,26.885921
0.494025,20,107,17/11/2006,26.971619
0.494025,20,107,18/11/2006,27.120304
0.494025,20,107,19/11/2006,27.1789
0.494025,20,107,20/11/2006,27.250679
0.494025,20,107,21/11/2006,27.318064
0.494025,20,107,22/11/2006,27.32905
0.494025,20,107,23/11/2006,27.274117
0.494025,20,107,24/11/2006,27.231636
0.494025,20,107,25/11/2006,27.228706
0.494025,20,107,26/11/2006,27.186224
0.494025,20,107,27/11/2006,27.157658
0.494025,20,107,28/11/2006,26.929869
0.494025,20,107,29/11/2006,26.788506
0.494025,20,107,30/11/2006,26.634693
0.494025,20,107,1/12/2006,26.36076
0.494025,20,107,2/12/2006,26.054598
0.494025,20,107,3/12/2006,25.82168
0.494025,20,107,4/12/2006,25.62099
0.494025,20,107,5/12/2006,25.497208
0.494025,20,107,6/12/2006,25.498672
0.494025,20,107,7/12/2006,25.600483
0.494025,20,107,8/12/2006,25.60561
0.494025,20,107,9/12/2006,25.437147
0.494025,20,107,10/12/2006,25.161747
0.494025,20,107,11/12/2006,24.928099
0.494025,20,107,12/12/2006,24.746452
0.494025,20,107,13/12/2006,24.576525
0.494025,20,107,14/12/2006,24.418318
0.494025,20,107,15/12/2006,24.29307
0.494025,20,107,16/12/2006,24.016937
0.494025,20,107,17/12/2006,23.71224
0.494025,20,107,18/12/2006,23.547441
0.494025,20,107,19/12/2006,23.46614
0.494025,20,107,20/12/2006,23.357738
0.494025,20,107,21/12/2006,23.24421
0.494025,20,107,22/12/2006,23.154118
0.494025,20,107,23/12/2006,23.099186
0.494025,20,107,24/12/2006,23.04938
0.494025,20,107,25/12/2006,23.014221
0.494025,20,107,26/12/2006,23.021545
0.494025,20,107,27/12/2006,23.051577
0.494025,20,107,28/12/2006,23.023743
0.494025,20,107,29/12/2006,22.9776
0.494025,20,107,30/12/2006,22.992249
0.494025,20,107,31/12/2006,23.03766
0.494025,20,107,1/01/2007,23.127018
0.494025,20,107,2/01/2007,23.343822
0.494025,20,107,3/01/2007,23.505692
0.494025,20,107,4/01/2007,23.431715
0.494025,20,107,5/01/2007,23.105045
0.494025,20,107,6/01/2007,22.526413
0.494025,20,107,7/01/2007,22.00418
0.494025,20,107,8/01/2007,21.695822
0.494025,20,107,9/01/2007,21.543474
0.494025,20,107,10/01/2007,21.534685
0.494025,20,107,11/01/2007,21.646748
0.494025,20,107,12/01/2007,21.66506
0.494025,20,107,13/01/2007,21.668722
0.494025,20,107,14/01/2007,21.637226
0.494025,20,107,15/01/2007,21.606464
0.494025,20,107,16/01/2007,21.678976
0.494025,20,107,17/01/2007,21.622578
0.494025,20,107,18/01/2007,21.482681
0.494025,20,107,19/01/2007,21.297373
0.494025,20,107,20/01/2007,21.194098
0.494025,20,107,21/01/2007,21.089357
0.494025,20,107,22/01/2007,20.979492
0.494025,20,107,23/01/2007,20.819086
0.494025,20,107,24/01/2007,20.639637
0.494025,20,107,25/01/2007,20.490952
0.494025,20,107,26/01/2007,20.364971
0.494025,20,107,27/01/2007,20.214819
0.494025,20,107,28/01/2007,20.060274
0.494025,20,107,29/01/2007,19.989227
0.494025,20,107,30/01/2007,19.989227
0.494025,20,107,31/01/2007,20.025848
0.494025,20,107,1/02/2007,20.019257
0.494025,20,107,2/02/2007,19.952604
0.494025,20,107,3/02/2007,19.9299
0.494025,20,107,4/02/2007,20.08298
0.494025,20,107,5/02/2007,20.143772
0.494025,20,107,6/02/2007,20.238258
0.494025,20,107,7/02/2007,20.299784
0.494025,20,107,8/02/2007,20.402325
0.494025,20,107,9/02/2007,20.456526
0.494025,20,107,10/02/2007,20.49681
0.494025,20,107,11/02/2007,20.495346
0.494025,20,107,12/02/2007,20.498276
0.494025,20,107,13/02/2007,20.515121
0.494025,20,107,14/02/2007,20.745842
0.494025,20,107,15/02/2007,20.737053
0.494025,20,107,16/02/2007,20.684317
0.494025,20,107,17/02/2007,20.714346
0.494025,20,107,18/02/2007,21.020508
0.494025,20,107,19/02/2007,21.189703
0.494025,20,107,20/02/2007,21.301767
0.494025,20,107,21/02/2007,21.353039
0.494025,20,107,22/02/2007,21.637959
0.494025,20,107,23/02/2007,21.634296
0.494025,20,107,24/02/2007,21.763206
0.494025,20,107,25/02/2007,21.852566
0.494025,20,107,26/02/2007,22.006378
0.494025,20,107,27/02/2007,22.07596
0.494025,20,107,28/02/2007,22.181433
0.494025,20,107,1/03/2007,22.311075
0.494025,20,107,2/03/2007,22.50444
0.494025,20,107,3/03/2007,22.537401
0.494025,20,107,4/03/2007,22.746147
0.494025,20,107,5/03/2007,22.991516
0.494025,20,107,6/03/2007,22.537401
0.494025,20,107,7/03/2007,21.70754
0.494025,20,107,8/03/2007,21.38673
0.494025,20,107,9/03/2007,21.421156
0.494025,20,107,10/03/2007,21.86575
0.494025,20,107,11/03/2007,22.203405
0.494025,20,107,12/03/2007,22.936583
0.494025,20,107,13/03/2007,23.233223
0.494025,20,107,14/03/2007,23.075747
0.494025,20,107,15/03/2007,23.023743
0.494025,20,107,16/03/2007,23.145329
0.494025,20,107,17/03/2007,23.216377
0.494025,20,107,18/03/2007,23.118961
0.494025,20,107,19/03/2007,23.132877
0.494025,20,107,20/03/2007,22.76226
0.494025,20,107,21/03/2007,22.511765
0.494025,20,107,22/03/2007,22.458296
0.494025,20,107,23/03/2007,22.80401
0.494025,20,107,24/03/2007,23.00177
0.494025,20,107,25/03/2007,23.034729
0.494025,20,107,26/03/2007,23.114567
0.494025,20,107,27/03/2007,23.38557
0.494025,20,107,28/03/2007,23.904873
0.494025,20,107,29/03/2007,23.909267
0.494025,20,107,30/03/2007,23.847744
0.494025,20,107,31/03/2007,23.811853
0.494025,20,107,1/04/2007,23.808924
0.494025,20,107,2/04/2007,23.871914
0.494025,20,107,3/04/2007,23.41487
0.494025,20,107,4/04/2007,23.121891
0.494025,20,107,5/04/2007,23.07062
0.494025,20,107,6/04/2007,23.143864
0.494025,20,107,7/04/2007,23.224434
0.494025,20,107,8/04/2007,23.23835
0.494025,20,107,9/04/2007,23.375317
0.494025,20,107,10/04/2007,23.379711
0.494025,20,107,11/04/2007,23.501297
0.494025,20,107,12/04/2007,23.753258
0.494025,20,107,13/04/2007,23.749596
0.494025,20,107,14/04/2007,23.658772
0.494025,20,107,15/04/2007,23.860928
0.494025,20,107,16/04/2007,23.982513
0.494025,20,107,17/04/2007,23.871181
0.494025,20,107,18/04/2007,23.576006
0.494025,20,107,19/04/2007,23.926115
0.494025,20,107,20/04/2007,24.006683
0.494025,20,107,21/04/2007,24.202978
0.494025,20,107,22/04/2007,24.426374
0.494025,20,107,23/04/2007,24.809443
0.494025,20,107,24/04/2007,25.210821
0.494025,20,107,25/04/2007,24.884884
0.494025,20,107,26/04/2007,24.98523
0.494025,20,107,27/04/2007,25.040895
0.494025,20,107,28/04/2007,24.989624
0.494025,20,107,29/04/2007,24.633656
0.494025,20,107,30/04/2007,24.334085
0.494025,20,107,1/05/2007,24.300394
0.494025,20,107,2/05/2007,24.35313
0.494025,20,107,3/05/2007,24.729607
0.494025,20,107,4/05/2007,24.705435
0.494025,20,107,5/05/2007,24.265236
0.494025,20,107,6/05/2007,24.502548
0.494025,20,107,7/05/2007,24.750114
0.494025,20,107,8/05/2007,25.04236
0.494025,20,107,9/05/2007,25.087772
0.494025,20,107,10/05/2007,25.146366
0.494025,20,107,11/05/2007,25.700094
0.494025,20,107,12/05/2007,25.35365
0.494025,20,107,13/05/2007,24.93469
0.494025,20,107,14/05/2007,25.178595
0.494025,20,107,15/05/2007,25.549212
0.494025,20,107,16/05/2007,25.882473
0.494025,20,107,17/05/2007,26.308023
0.494025,20,107,18/05/2007,26.498459
0.494025,20,107,19/05/2007,26.387127
0.494025,20,107,20/05/2007,26.683767
0.494025,20,107,21/05/2007,26.46843
0.494025,20,107,22/05/2007,26.374676
0.494025,20,107,23/05/2007,26.461105
0.494025,20,107,24/05/2007,26.737236
0.494025,20,107,25/05/2007,27.315866
0.494025,20,107,26/05/2007,27.745079
0.494025,20,107,27/05/2007,27.832972
0.494025,20,107,28/05/2007,27.976532
0.494025,20,107,29/05/2007,28.063692
0.494025,20,107,30/05/2007,28.117893
0.494025,20,107,31/05/2007,28.158176
0.494025,20,107,1/06/2007,28.208715
0.494025,20,107,2/06/2007,28.339092
0.494025,20,107,3/06/2007,28.61156
0.494025,20,107,4/06/2007,28.933836
0.494025,20,107,5/06/2007,29.126469
0.494025,20,107,6/06/2007,29.28321
0.494025,20,107,7/06/2007,29.353527
0.494025,20,107,8/06/2007,29.447279
0.494025,20,107,9/06/2007,29.61208
0.494025,20,107,10/06/2007,29.878689
0.494025,20,107,11/06/2007,29.937284
0.494025,20,107,12/06/2007,29.884548
0.494025,20,107,13/06/2007,29.939482
0.494025,20,107,14/06/2007,30.051546
0.494025,20,107,15/06/2007,30.008331
0.494025,20,107,16/06/2007,29.83987
0.494025,20,107,17/06/2007,29.778343
0.494025,20,107,18/06/2007,29.667744
0.494025,20,107,19/06/2007,29.668476
0.494025,20,107,20/06/2007,29.871365
0.494025,20,107,21/06/2007,30.06473
0.494025,20,107,22/06/2007,30.07059
0.494025,20,107,23/06/2007,30.009796
0.494025,20,107,24/06/2007,30.019318
0.494025,20,107,25/06/2007,30.034698
0.494025,20,107,26/06/2007,30.003204
0.494025,20,107,27/06/2007,29.88235
0.494025,20,107,28/06/2007,29.741722
0.494025,20,107,29/06/2007,29.678732
0.494025,20,107,30/06/2007,29.90652
0.494025,20,107,1/07/2007,29.714622
0.494025,20,107,2/07/2007,29.723412
0.494025,20,107,3/07/2007,30.022247
0.494025,20,107,4/07/2007,30.19657
0.494025,20,107,5/07/2007,29.880154
0.494025,20,107,6/07/2007,29.781273
0.494025,20,107,7/07/2007,29.784203
0.494025,20,107,8/07/2007,29.80398
0.494025,20,107,9/07/2007,29.704369
0.494025,20,107,10/07/2007,29.771019
0.494025,20,107,11/07/2007,29.834011
0.494025,20,107,12/07/2007,29.988556
0.494025,20,107,13/07/2007,30.112339
0.494025,20,107,14/07/2007,30.245644
0.494025,20,107,15/07/2007,30.288124
0.494025,20,107,16/07/2007,30.265419
0.494025,20,107,17/07/2007,30.12479
0.494025,20,107,18/07/2007,29.917507
0.494025,20,107,19/07/2007,29.824488
0.494025,20,107,20/07/2007,29.812769
0.494025,20,107,21/07/2007,29.847195
0.494025,20,107,22/07/2007,29.874294
0.494025,20,107,23/07/2007,29.910183
0.494025,20,107,24/07/2007,29.946074
0.494025,20,107,25/07/2007,29.93289
0.494025,20,107,26/07/2007,29.880886
0.494025,20,107,27/07/2007,29.80105
0.494025,20,107,28/07/2007,29.834743
0.494025,20,107,29/07/2007,29.872097
0.494025,20,107,30/07/2007,29.935087
0.494025,20,107,31/07/2007,29.922636
0.494025,20,107,1/08/2007,29.925566
0.494025,20,107,2/08/2007,29.855251
0.494025,20,107,3/08/2007,30.19657
0.494025,20,107,4/08/2007,30.094028
0.494025,20,107,5/08/2007,29.855984
0.494025,20,107,6/08/2007,29.750511
0.494025,20,107,7/08/2007,29.631123
0.494025,20,107,8/08/2007,29.643574
0.494025,20,107,9/08/2007,29.692648
0.494025,20,107,10/08/2007,29.509537
0.494025,20,107,11/08/2007,29.217293
0.494025,20,107,12/08/2007,29.217293
0.494025,20,107,13/08/2007,29.30079
0.494025,20,107,14/08/2007,29.401134
0.494025,20,107,15/08/2007,29.631855
0.494025,20,107,16/08/2007,29.78933
0.494025,20,107,17/08/2007,29.826685
0.494025,20,107,18/08/2007,29.697775
0.494025,20,107,19/08/2007,29.766624
0.494025,20,107,20/08/2007,29.844997
0.494025,20,107,21/08/2007,29.820093
0.494025,20,107,22/08/2007,29.7593
0.494025,20,107,23/08/2007,29.754173
0.494025,20,107,24/08/2007,29.814234
0.494025,20,107,25/08/2007,29.901394
0.494025,20,107,26/08/2007,30.152622
0.494025,20,107,27/08/2007,29.926298
0.494025,20,107,28/08/2007,29.735863
0.494025,20,107,29/08/2007,29.746117
0.494025,20,107,30/08/2007,29.869167
0.494025,20,107,31/08/2007,29.802515
0.494025,20,107,1/09/2007,29.881618
0.494025,20,107,2/09/2007,29.859646
0.494025,20,107,3/09/2007,29.755638
0.494025,20,107,4/09/2007,29.645771
0.494025,20,107,5/09/2007,29.466324
0.494025,20,107,6/09/2007,29.50148
0.494025,20,107,7/09/2007,29.548357
0.494025,20,107,8/09/2007,29.653095
0.494025,20,107,9/09/2007,29.638447
0.494025,20,107,10/09/2007,29.47145
0.494025,20,107,11/09/2007,29.337414
0.494025,20,107,12/09/2007,29.248055
0.494025,20,107,13/09/2007,29.21363
0.494025,20,107,14/09/2007,29.041504
0.494025,20,107,15/09/2007,28.970459
0.494025,20,107,16/09/2007,29.355724
0.494025,20,107,17/09/2007,29.29493
0.494025,20,107,18/09/2007,28.864254
0.494025,20,107,19/09/2007,28.64159
0.494025,20,107,20/09/2007,28.424788
0.494025,20,107,21/09/2007,28.272438
0.494025,20,107,22/09/2007,28.23362
0.494025,20,107,23/09/2007,28.213112
0.494025,20,107,24/09/2007,28.09592
0.494025,20,107,25/09/2007,28.072481
0.494025,20,107,26/09/2007,28.2219
0.494025,20,107,27/09/2007,28.450422
0.494025,20,107,28/09/2007,28.403545
0.494025,20,107,29/09/2007,28.399883
0.494025,20,107,30/09/2007,28.487778
0.494025,20,107,1/10/2007,28.446028
0.494025,20,107,2/10/2007,28.25193
0.494025,20,107,3/10/2007,28.155247
0.494025,20,107,4/10/2007,28.059298
0.494025,20,107,5/10/2007,28.019012
0.494025,20,107,6/10/2007,28.082003
0.494025,20,107,7/10/2007,28.109837
0.494025,20,107,8/10/2007,28.32371
0.494025,20,107,9/10/2007,27.845425
0.494025,20,107,10/10/2007,27.58907
0.494025,20,107,11/10/2007,27.456495
0.494025,20,107,12/10/2007,27.339306
0.494025,20,107,13/10/2007,27.296091
0.494025,20,107,14/10/2007,27.30781
0.494025,20,107,15/10/2007,27.283638
0.494025,20,107,16/10/2007,27.179632
0.494025,20,107,17/10/2007,27.047792
0.494025,20,107,18/10/2007,26.93939
0.494025,20,107,19/10/2007,26.781914
0.494025,20,107,20/10/2007,26.598072
0.494025,20,107,21/10/2007,26.483078
0.494025,20,107,22/10/2007,26.433271
0.494025,20,107,23/10/2007,26.381268
0.494025,20,107,24/10/2007,26.350506
0.494025,20,107,25/10/2007,26.369549
0.494025,20,107,26/10/2007,26.458906
0.494025,20,107,27/10/2007,26.540209
0.494025,20,107,28/10/2007,26.616383
0.494025,20,107,29/10/2007,26.574633
0.494025,20,107,30/10/2007,26.477951
0.494025,20,107,31/10/2007,26.35783
0.494025,20,107,1/11/2007,26.175451
0.494025,20,107,2/11/2007,25.853176
0.494025,20,107,3/11/2007,25.610737
0.494025,20,107,4/11/2007,25.342663
0.494025,20,107,5/11/2007,25.113407
0.494025,20,107,6/11/2007,24.931028
0.494025,20,107,7/11/2007,24.76403
0.494025,20,107,8/11/2007,24.631458
0.494025,20,107,9/11/2007,24.53331
0.494025,20,107,10/11/2007,24.501083
0.494025,20,107,11/11/2007,24.49376
0.494025,20,107,12/11/2007,24.520126
0.494025,20,107,13/11/2007,24.564074
0.494025,20,107,14/11/2007,24.611683
0.494025,20,107,15/11/2007,24.668081
0.494025,20,107,16/11/2007,24.712759
0.494025,20,107,17/11/2007,24.784538
0.494025,20,107,18/11/2007,24.750114
0.494025,20,107,19/11/2007,24.641712
0.494025,20,107,20/11/2007,24.542833
0.494025,20,107,21/11/2007,24.498886
0.494025,20,107,22/11/2007,24.484238
0.494025,20,107,23/11/2007,24.414656
0.494025,20,107,24/11/2007,24.31724
0.494025,20,107,25/11/2007,24.279884
0.494025,20,107,26/11/2007,24.20371
0.494025,20,107,27/11/2007,23.953215
0.494025,20,107,28/11/2007,23.648518
0.494025,20,107,29/11/2007,23.399487
0.494025,20,107,30/11/2007,23.273506
0.494025,20,107,1/12/2007,23.251534
0.494025,20,107,2/12/2007,23.271309
0.494025,20,107,3/12/2007,23.240547
0.494025,20,107,4/12/2007,23.208319
0.494025,20,107,5/12/2007,23.157047
0.494025,20,107,6/12/2007,23.075747
0.494025,20,107,7/12/2007,22.987854
0.494025,20,107,8/12/2007,22.96588
0.494025,20,107,9/12/2007,23.041323
0.494025,20,107,10/12/2007,23.134342
0.494025,20,107,11/12/2007,23.219307
0.494025,20,107,12/12/2007,23.34309
0.494025,20,107,13/12/2007,23.19953
0.494025,20,107,14/12/2007,23.206854
0.494025,20,107,15/12/2007,23.213446
0.494025,20,107,16/12/2007,23.28376
0.494025,20,107,17/12/2007,23.362865
0.494025,20,107,18/12/2007,23.400951
0.494025,20,107,19/12/2007,23.393627
0.494025,20,107,20/12/2007,23.46321
0.494025,20,107,21/12/2007,23.508621
0.494025,20,107,22/12/2007,23.570147
0.494025,20,107,23/12/2007,23.455153
0.494025,20,107,24/12/2007,23.326242
0.494025,20,107,25/12/2007,23.160711
0.494025,20,107,26/12/2007,22.95709
0.494025,20,107,27/12/2007,22.790827
0.494025,20,107,28/12/2007,22.700735
0.494025,20,107,29/12/2007,22.538866
0.494025,20,107,30/12/2007,22.330118
0.494025,20,107,31/12/2007,21.97342
0.494025,20,107,1/01/2008,21.487076
0.494025,20,107,2/01/2008,21.114994
0.494025,20,107,3/01/2008,20.962645
0.494025,20,107,4/01/2008,20.95825
0.494025,20,107,5/01/2008,20.985352
